"codi","nom","naturalesa","codi_comarca","nom_comarca","lon","lat","url"
8042573,"Institut Lluïsa Cura","Públic",13,"Barcelonès","2.163191","41.380861","http://lluisacura.cat/"
8042585,"CEE Pont del Dragó","Públic",13,"Barcelonès","2.190721","41.42713","0"
8042585,"CEE Pont del Dragó","Públic",13,"Barcelonès","2.190721","41.42713",""
8042664,"Solc","Privat",13,"Barcelonès","2.106617","41.389928","http://www.escolasolc.cat"
8042767,"Perrault","Privat",13,"Barcelonès","2.12305","41.365792","http://www.xtec.cat/centres/a8042767"
8042780,"Escola Josep Maria Jujol","Públic",13,"Barcelonès","2.155753","41.39824","http://agora.xtec.cat/escolajujol/"
8042792,"Escola Damià Mateu","Públic",41,"Vallès Oriental","2.399796","41.638074","http://agora.xtec.cat/ceipdamiamateu"
8042809,"Escola Galileo Galilei","Públic",11,"Baix Llobregat","2.086767","41.323586","http://agora.xtec.cat/ceipgalileogalilei/"
8042810,"Escola Charles Darwin","Públic",11,"Baix Llobregat","2.103602","41.327964","http://agora.xtec.cat/escolacharlesdarwin"
8042834,"Escola Can Palmer","Públic",11,"Baix Llobregat","2.006746","41.309355","https://sites.google.com/a/xtec.cat/can-palmer/home"
8042846,"CFA Cornellà de Llobregat","Públic",11,"Baix Llobregat","2.071837","41.361949","0"
8042846,"CFA Cornellà de Llobregat","Públic",11,"Baix Llobregat","2.071837","41.361949",""
8042858,"CFA Els Tarongers","Públic",21,"Maresme","2.42445","41.536117","http://www.xtec.cat/cfa-elstarongers"
8042861,"Escola Lola Anglada","Públic",11,"Baix Llobregat","2.078341","41.374787","http://agora.xtec.cat/ceip-lola-anglada-esplugues/"
8042871,"Escola Patufet Sant Jordi-Francesc Batallé i Ara","Públic",13,"Barcelonès","2.10279","41.357557","http://www.patufet.cat"
8042883,"Escola Sant Josep - El Pi","Públic",13,"Barcelonès","2.109128","41.364459","http://www.esjep.cat"
8042895,"Escola Schola","Públic",40,"Vallès Occident","2.032493","41.490003","https://schola.cat/"
8042895,"Escola Schola","Públic",40,"Vallès Occidental","2.032493","41.490003","https://schola.cat/"
8043000,"Esc. de Música Municipal","Públic",7,"Bages","1.90834","41.748876","0"
8043000,"Esc. de Música Municipal","Públic",7,"Bages","1.90834","41.748876",""
8043012,"EA Illa","Públic",40,"Vallès Occident","2.106908","41.539207","http://ca.sabadell.cat/escolailla/"
8043012,"EA Illa","Públic",40,"Vallès Occidental","2.106908","41.539207","http://ca.sabadell.cat/escolailla/"
8043024,"Esc. de Música Aula de Música 7","Privat",13,"Barcelonès","2.169832","41.398854","0"
8043024,"Esc. de Música Aula de Música 7","Privat",13,"Barcelonès","2.169832","41.398854",""
8043085,"Esc. Mús. i D. Estudi Teresa Maria","Privat",21,"Maresme","2.358596","41.490898","0"
8043085,"Esc. Mús. i D. Estudi Teresa Maria","Privat",21,"Maresme","2.358596","41.490898",""
8043103,"Escola Antoni Balmanya","Públic",13,"Barcelonès","2.182766","41.416366","antonibalmanya.cat"
8043115,"Escola Provençals","Públic",13,"Barcelonès","2.194726","41.407687","https://agora.xtec.cat/ceipprovencals/"
8043255,"Escola Ítaca","Públic",13,"Barcelonès","2.133877","41.388576","http://agora.xtec.cat/ceipitaca/"
8043267,"Escola Pau Casals-Gràcia","Públic",13,"Barcelonès","2.161814","41.4093","http://agora.xtec.cat/ceip-paucasals-gracia/"
8043279,"Escola Pompeu Fabra","Públic",13,"Barcelonès","2.183264","41.421436","http://escolapompeu.cat"
8043292,"Escola Tabor","Públic",13,"Barcelonès","2.179109","41.407397","http://www.tabor.cat"
8043310,"Escola Edumar","Públic",11,"Baix Llobregat","1.978845","41.270639","http://www.escolaedumar.org/"
8043322,"Esc. de Música Municipal Roser Cabanas","Públic",11,"Baix Llobregat","2.078491","41.361407","0"
8043322,"Esc. de Música Municipal Roser Cabanas","Públic",11,"Baix Llobregat","2.078491","41.361407",""
8043334,"Escola Alexandre Galí","Públic",11,"Baix Llobregat","2.085452","41.365359","http://www.escolalaexandregali.cat"
8043346,"Escola Montserrat","Públic",11,"Baix Llobregat","1.87373","41.538153","http://blocs.xtec.cat/escolamontserratesparreguera/"
8043361,"Escola El Turó","Públic",40,"Vallès Occident","2.187237","41.482047","http://agora.xtec.cat/ceipelturomontcada/"
8043361,"Escola El Turó","Públic",40,"Vallès Occidental","2.187237","41.482047","http://agora.xtec.cat/ceipelturomontcada/"
8043371,"Escola La Lió","Públic",21,"Maresme","2.359543","41.491332","http://agora.xtec.cat/ceip-lalio/"
8043383,"Escola Nostra Llar","Públic",40,"Vallès Occident","2.100289","41.546347","http://www.agora.xtec.cat/"
8043383,"Escola Nostra Llar","Públic",40,"Vallès Occidental","2.100289","41.546347","http://www.agora.xtec.cat/"
8043395,"Institut Alexandre de Riquer","Públic",6,"Anoia","1.513218","41.731571","http://inscalaf.cat"
8043401,"Escola Barrufet","Públic",11,"Baix Llobregat","2.035891","41.338998","http://agora.xtec.cat/ceip-barrufet-santboi/"
8043437,"Escola Font de l'Alba","Públic",40,"Vallès Occident","2.019314","41.578762","http://agora.xtec.cat/ceip-falba/"
8043437,"Escola Font de l'Alba","Públic",40,"Vallès Occidental","2.019314","41.578762","http://agora.xtec.cat/ceip-falba/"
8043462,"Institut Ernest Lluch","Públic",13,"Barcelonès","2.150575","41.378206","http://www.insernestlluch.cat"
8043474,"Escola L'Estel","Públic",13,"Barcelonès","2.189026","41.419062","http://www.escolalestel.cat"
8043486,"Institut Manolo Hugué","Públic",41,"Vallès Oriental","2.171976","41.62976","http://agora.xtec.cat/iesmanolohugue/"
8043498,"Esc. Viticultura i Enolo. Mercè Rossell i Domènech","Públic",3,"Alt Penedès","1.810978","41.440344","http://www.escolaespiells.com"
8043504,"Institut Pere Calders","Públic",40,"Vallès Occident","2.102198","41.506566","https://www.insperecalders.cat/"
8043504,"Institut Pere Calders","Públic",40,"Vallès Occidental","2.102198","41.506566","https://www.insperecalders.cat/"
8043516,"Institut Santa Eulàlia","Públic",40,"Vallès Occident","2.020361","41.55082","http://www.santaeulalia.cat"
8043516,"Institut Santa Eulàlia","Públic",40,"Vallès Occidental","2.020361","41.55082","http://www.santaeulalia.cat"
8043528,"Esc. de Música Municipal","Públic",7,"Bages","1.80289","41.742161","0"
8043528,"Esc. de Música Municipal","Públic",7,"Bages","1.80289","41.742161",""
8043531,"Nins-Nena Cases","Privat",13,"Barcelonès","2.131392","41.395378","0"
8043531,"Nins-Nena Cases","Privat",13,"Barcelonès","2.131392","41.395378",""
8043553,"Teide","Privat",11,"Baix Llobregat","2.004088","41.320312","http://www.escolateide.cat"
8043589,"Institut Salvador Dalí","Públic",11,"Baix Llobregat","2.102391","41.33017","http://www.insdali.cat"
8043644,"Institut Carles Vallbona","Públic",41,"Vallès Oriental","2.283012","41.600694","http://www.iescarlesvallbona.cat/"
8043656,"Institut Marina","Públic",41,"Vallès Oriental","2.197663","41.511129","http://www.institutmarina.cat"
8043668,"Institut L'Estatut","Públic",40,"Vallès Occident","2.039698","41.491144","http://www.insestatut.cat"
8043668,"Institut L'Estatut","Públic",40,"Vallès Occidental","2.039698","41.491144","http://www.insestatut.cat"
8043671,"Institut El Palau","Públic",11,"Baix Llobregat","1.961675","41.454689","http://www.institutelpalau.com/"
8043681,"Institut Marianao","Públic",11,"Baix Llobregat","2.023252","41.349294","http://www.institutmarianao.cat"
8043693,"Institut Joaquim Mir","Públic",17,"Garraf","1.728039","41.230956","http://agora.xtec.cat/iesjoaquimmir"
8043723,"Esc. de Música Municipal de Rubí","Públic",40,"Vallès Occident","2.029468","41.494002","0"
8043723,"Esc. de Música Municipal de Rubí","Públic",40,"Vallès Occidental","2.029468","41.494002",""
8043747,"Escola Baloo","Públic",13,"Barcelonès","2.14047","41.433634","https://agora.xtec.cat/escolabaloo/"
8043759,"L'Espill","Privat",7,"Bages","1.843501","41.73267","http://www.escola-espill@xtec.cat"
8043760,"Escola Colònia Güell","Públic",11,"Baix Llobregat","2.025584","41.364164","http://www.escolacoloniaguell.cat"
8043784,"Escola Àngels Garriga","Públic",13,"Barcelonès","2.167748","41.425803","http://www.angelsgarriga.net"
8043796,"Escola Barrufet","Públic",13,"Barcelonès","2.13494","41.376859","http://www.escolabarrufet.cat/"
8043814,"Escola Carlit","Públic",13,"Barcelonès","2.174797","41.397324","http://agora.xtec.cat/esc-carlit/"
8043838,"Escola Turó del Cargol","Públic",13,"Barcelonès","2.152388","41.411145","http://www.turodelcargol.org"
8043841,"Escola Lavínia","Públic",13,"Barcelonès","2.130146","41.381576","http://escolalavinia.com/"
8043851,"Escola Nabí","Públic",13,"Barcelonès","2.101532","41.416309","http://www.nabi.cat/"
8043863,"Escola Orlandai","Públic",13,"Barcelonès","2.119265","41.397361","http://escolaorlandai.blogspot.com"
8043875,"Escola Pit-Roig","Públic",13,"Barcelonès","2.170356","41.423548","http://www.escolapitroig.cat"
8043887,"Escola Sagrada Família","Públic",13,"Barcelonès","2.171171","41.404879","http://www.ceipsagradafamilia.com/"
8043899,"Escola Tàber","Públic",13,"Barcelonès","2.112398","41.400777","http://www.taber.cat"
8043905,"Escola El Dofí","Públic",21,"Maresme","2.358833","41.493694","https://agora.xtec.cat/escolaeldofi/"
8043917,"Escola Cossetània","Públic",17,"Garraf","1.708754","41.22418","http://www.escolacossetania.cat"
8043929,"Escola Llebetx","Públic",17,"Garraf","1.714593","41.213353","http://agora.xtec.cat/escolallebetx/"
8043930,"Escola Marinada","Públic",21,"Maresme","2.326293","41.48538","http://agora.xtec.cat/ceip-marinada/moodle/"
8043942,"Escola Montbui","Públic",41,"Vallès Oriental","2.16728","41.63581","http://escolamontbui.org"
8043954,"Escola Ribatallada","Públic",40,"Vallès Occident","2.106564","41.556412","http://agora.xtec.cat/escolaribatallada/"
8043954,"Escola Ribatallada","Públic",40,"Vallès Occidental","2.106564","41.556412","http://agora.xtec.cat/escolaribatallada/"
8043966,"Escola Heura","Públic",13,"Barcelonès","2.163746","41.42696","https://sites.google.com/a/escolaheura.cat/heura/"
8043978,"Institut Daniel Blanxart i Pedrals","Públic",11,"Baix Llobregat","1.892059","41.549253","http://www.insdanielblanxart.cat"
8043981,"Institut Joan Ramon Benaprès","Públic",17,"Garraf","1.810727","41.244666","http://iessitges.xtec.cat"
8044016,"Escola Flama","Públic",7,"Bages","1.838164","41.757433","http://agora.xtec.cat/ceipflama"
8044028,"CEE Horitzó","Públic",21,"Maresme","2.67902","41.636612","0"
8044028,"CEE Horitzó","Públic",21,"Maresme","2.67902","41.636612",""
8044041,"EA EDRA","Públic",40,"Vallès Occident","2.029489","41.494002","http://www.artedra.net"
8044041,"EA EDRA","Públic",40,"Vallès Occidental","2.029489","41.494002","http://www.artedra.net"
8044053,"Institut Salvador Seguí","Públic",13,"Barcelonès","2.196636","41.422987","http://www.salvadorsegui.net"
8044065,"Institut Galileo Galilei","Públic",13,"Barcelonès","2.181417","41.444976","http://blogscat.com/insgalileu/"
8044077,"EA Josep Serra i Abella","Públic",13,"Barcelonès","2.122781","41.358451","http://www.xtec.cat/ea-serraiabella"
8044120,"CFA Freire","Públic",13,"Barcelonès","2.175641","41.444682","0"
8044120,"CFA Freire","Públic",13,"Barcelonès","2.175641","41.444682",""
8044156,"EA Deià","Públic",13,"Barcelonès","2.167822","41.444553","http://www.deiadisseny.cat/ct/"
8044168,"Institut Pla de les Moreres","Públic",6,"Anoia","1.641806","41.568191","http://institutpladelesmoreres.cat"
8044181,"Santo Tomás","Privat",11,"Baix Llobregat","2.034089","41.347598","http://www.santotomas.cat"
8044201,"Escola Dovella","Públic",13,"Barcelonès","2.185718","41.411355","http://xtec.cat/ceipdovella/"
8044223,"CEE L'Estel- Can Bori","Públic",13,"Barcelonès","2.09616","41.36189","0"
8044223,"CEE L'Estel- Can Bori","Públic",13,"Barcelonès","2.09616","41.36189",""
8044235,"Esc. de Música Frederic Mompou","Públic",40,"Vallès Occident","2.02352","41.603056","0"
8044235,"Esc. de Música Frederic Mompou","Públic",40,"Vallès Occidental","2.02352","41.603056",""
8044247,"Escola Estel","Públic",11,"Baix Llobregat","2.022397","41.410392","http://www.estelmolins.cat"
8044296,"Escola Salvador Espriu","Públic",13,"Barcelonès","2.24798","41.464039","https://agora.xtec.cat/ceip-espriu-bdn/"
8044302,"Escola Joan Abelló","Públic",41,"Vallès Oriental","2.211129","41.546793","https://agora.xtec.cat/ceipjoanabello-mollet/"
8044314,"Escola Andreu Castells","Públic",40,"Vallès Occident","2.086625","41.558083","http://agora.xtec.cat/ceipacastells"
8044314,"Escola Andreu Castells","Públic",40,"Vallès Occidental","2.086625","41.558083","http://agora.xtec.cat/ceipacastells"
8044326,"Roca","Privat",13,"Barcelonès","2.186469","41.42191","http://www.ceroca.cat"
8044429,"Àgora","Privat",40,"Vallès Occident","2.075812","41.494529","https://fp-agorasantcugat.com/ca/"
8044429,"Àgora","Privat",40,"Vallès Occidental","2.075812","41.494529","https://fp-agorasantcugat.com/ca/"
8044430,"Escola La Garalda","Públic",11,"Baix Llobregat","1.996923","41.426647","https://agora.xtec.cat/ceiplagaraldapalleja/"
8044442,"Escola Santa Anna","Públic",21,"Maresme","2.359929","41.500668",""
8044454,"Escola Pilarín Bayés","Públic",40,"Vallès Occident","2.034968","41.523993","http://www.xtec.cat/ceip-pilarinbayes/"
8044454,"Escola Pilarín Bayés","Públic",40,"Vallès Occidental","2.034968","41.523993","http://www.xtec.cat/ceip-pilarinbayes/"
8044508,"Escola Ítaca","Públic",13,"Barcelonès","2.220835","41.437515","http://www.escolaitacabadalona.cat"
8044511,"EOI Barcelona-Vall d'Hebron","Públic",13,"Barcelonès","2.138485","41.426803","0"
8044511,"EOI Barcelona-Vall d'Hebron","Públic",13,"Barcelonès","2.138485","41.426803",""
8044521,"Escola Els Pinetons","Públic",41,"Vallès Oriental","2.284391","41.692881","http://www.escolaelspinetons.cat"
8044533,"Institut La Ferreria","Públic",40,"Vallès Occident","2.177443","41.484285","http://web.inslaferreria.cat/"
8044533,"Institut La Ferreria","Públic",40,"Vallès Occidental","2.177443","41.484285","http://web.inslaferreria.cat/"
8044545,"Escola Collbaix","Públic",7,"Bages","1.800377","41.739243","http://www.xtec.cat/ceipcollbaix"
8044569,"Institut Pere Barnils","Públic",24,"Osona","2.216448","41.801947","http://www..xtec.cat/iesperebarnils"
8044570,"Institut Vall d'Arús","Públic",11,"Baix Llobregat","1.943285","41.388288","http://www.valldarus.cat"
8044582,"EOI de L'Hospitalet de Llobregat","Públic",13,"Barcelonès","2.097946","41.367756","0"
8044582,"EOI de L'Hospitalet de Llobregat","Públic",13,"Barcelonès","2.097946","41.367756",""
8044594,"Institut Giola","Públic",41,"Vallès Oriental","2.398057","41.646178","http://www.institutgiola.org"
8044600,"Institut Moianès","Públic",42,"Moianès","2.099983","41.80635","http://agora.xtec.cat/iesmoianes/"
8044612,"Institut Torre de Malla","Públic",41,"Vallès Oriental","2.225168","41.566537","http://www.instorredemalla.cat"
8044624,"Institut Sabadell","Públic",40,"Vallès Occident","2.08526","41.554486","http://www.ies-sabadell.cat"
8044624,"Institut Sabadell","Públic",40,"Vallès Occidental","2.08526","41.554486","http://www.ies-sabadell.cat"
8044636,"EOI de Sabadell","Públic",40,"Vallès Occident","2.112411","41.553234","https://agora-eoi.xtec.cat/eoisabadell/"
8044636,"EOI de Sabadell","Públic",40,"Vallès Occidental","2.112411","41.553234","https://agora-eoi.xtec.cat/eoisabadell/"
8044648,"Escola La Roda","Públic",40,"Vallès Occident","2.021235","41.570487","http://agora.xtec.cat/ceip-laroda/"
8044648,"Escola La Roda","Públic",40,"Vallès Occidental","2.021235","41.570487","http://agora.xtec.cat/ceip-laroda/"
8044715,"Institut Jaume Mimó","Públic",40,"Vallès Occident","2.121975","41.497848","http://agora.xtec.cat/iesjaumemimo"
8044715,"Institut Jaume Mimó","Públic",40,"Vallès Occidental","2.121975","41.497848","http://agora.xtec.cat/iesjaumemimo"
8044739,"Nadís","Privat",13,"Barcelonès","2.116608","41.401505","0"
8044739,"Nadís","Privat",13,"Barcelonès","2.116608","41.401505",""
8044776,"Esc. de Música del Palau","Privat",13,"Barcelonès","2.175455","41.387221","0"
8044776,"Esc. de Música del Palau","Privat",13,"Barcelonès","2.175455","41.387221",""
8044788,"Parc Estudi","Privat",41,"Vallès Oriental","2.286571","41.61147","http://www.xtec.cat/centres/a8044788"
8044791,"Joan Roca Guipúzcoa","Privat",13,"Barcelonès","2.193701","41.414076","http://www.escolajoanroca.cat"
8044818,"Zurich","Privat",13,"Barcelonès","2.104361","41.39347","http://www.xtec.cat/centres/a8044818"
8044821,"Santa Clara","Privat",40,"Vallès Occident","2.088646","41.55964","http://www.escolasantaclara.cat"
8044821,"Santa Clara","Privat",40,"Vallès Occidental","2.088646","41.55964","http://www.escolasantaclara.cat"
8044909,"Comercial Català","Privat",13,"Barcelonès","2.193713","41.452403","http://www.accc.es"
8044910,"Escola El Turonet","Públic",40,"Vallès Occident","2.084866","41.529442","http://agora.xtec.cat/ceipelturonet/"
8044910,"Escola El Turonet","Públic",40,"Vallès Occidental","2.084866","41.529442","http://agora.xtec.cat/ceipelturonet/"
8044922,"Institut Dr. Puigvert","Públic",13,"Barcelonès","2.193344","41.446059","https://agora.xtec.cat/iesdrpuigvert"
8044934,"Institut Escola d'Hoteleria i Turisme de Barcelona","Públic",13,"Barcelonès","2.181033","41.434087","https://agora.xtec.cat/iesehtb"
8044958,"Institut Josep Pla","Públic",13,"Barcelonès","2.164321","41.431687","http://agora.xtec.cat/iesjpla"
8044961,"ESCRBC de Catalunya","Públic",13,"Barcelonès","2.186021","41.451676","http://www.xtec.cat/escrbcc"
8044971,"Institut Pere Fontdevila","Públic",14,"Berguedà","1.881996","42.031617","http://www.iesperefontdevila.cat"
8044983,"Institut Lluís Companys","Públic",21,"Maresme","2.72166","41.696664","http://www.institutlluiscompanys.cat"
8044995,"Institut Barres i Ones","Públic",13,"Barcelonès","2.220943","41.437553","http://www.barresiones.com"
8045011,"Institut Torre del Palau","Públic",40,"Vallès Occident","1.999241","41.576716","http://agora.xtec.cat/iestorredelpalau"
8045011,"Institut Torre del Palau","Públic",40,"Vallès Occidental","1.999241","41.576716","http://agora.xtec.cat/iestorredelpalau"
8045021,"Institut Estela Ibèrica","Públic",40,"Vallès Occident","2.185005","41.527254","http://agora.xtec.cat/ies-estelaiberica"
8045021,"Institut Estela Ibèrica","Públic",40,"Vallès Occidental","2.185005","41.527254","http://agora.xtec.cat/ies-estelaiberica"
8045033,"Escola Montpalau","Públic",21,"Maresme","2.674821","41.622142","https://agora.xtec.cat/ceip-montpalau-pineda/"
8045045,"Escola Mediterrània","Públic",21,"Maresme","2.68862","41.633336","http://agora.xtec.cat/esc-medipineda"
8045057,"Escola El Sagrer","Públic",13,"Barcelonès","2.189367","41.422165","http://www.escolaelsagrer.cat/"
8045069,"Balmes II","Privat",11,"Baix Llobregat","2.019921","41.351958","0"
8045069,"Balmes II","Privat",11,"Baix Llobregat","2.019921","41.351958",""
8045070,"Institut Europa","Públic",13,"Barcelonès","2.113559","41.355735","http://www.ins-europa.org"
8045100,"Esc. de Música Municipal","Públic",21,"Maresme","2.362441","41.493093","0"
8045100,"Esc. de Música Municipal","Públic",21,"Maresme","2.362441","41.493093",""
8045161,"Ginebró","Privat",41,"Vallès Oriental","2.389176","41.637337","http://www.ginebro.cat/"
8045185,"Esc. de Música Diaula","Privat",13,"Barcelonès","2.146026","41.407085","0"
8045185,"Esc. de Música Diaula","Privat",13,"Barcelonès","2.146026","41.407085",""
8045203,"Institut Obert de Catalunya","Públic",13,"Barcelonès","2.16834","41.374781","http://ioc.gencat.cat"
8045227,"CEE Les Aigües","Públic",21,"Maresme","2.423416","41.534545","0"
8045227,"CEE Les Aigües","Públic",21,"Maresme","2.423416","41.534545",""
8045239,"Institut Escola Intermunicipal del Penedès","Públic",3,"Alt Penedès","1.780681","41.422542","http://www.intermunicipal.com"
8045240,"Llar d'infants Quitxalla","Públic",7,"Bages","1.878619","41.900414","http://www.xtec.cat/centres/a8045240"
8045252,"Escola Bressol Els Ninots","Públic",41,"Vallès Oriental","2.24112","41.587756","http://www.xtec.cat/centres/a8045252"
8045264,"A. Hospitalària Hospital de la Sta Creu i S. Pau (Esc.per infants)","Privat",13,"Barcelonès","2.176047","41.414835","http://www.xtec.cat/centres/a8045264"
8045276,"Llar d'infants Can Folguera","Públic",40,"Vallès Occident","2.185284","41.532289","http://www.xtec.cat/centres/a8045276"
8045276,"Llar d'infants Can Folguera","Públic",40,"Vallès Occidental","2.185284","41.532289","http://www.xtec.cat/centres/a8045276"
8045288,"Llar d'infants Els Pins","Públic",40,"Vallès Occident","2.186326","41.522644","http://www.xtec.cat/centres/a8045288"
8045288,"Llar d'infants Els Pins","Públic",40,"Vallès Occidental","2.186326","41.522644","http://www.xtec.cat/centres/a8045288"
8045291,"Llar d'infants Cucuruga","Públic",11,"Baix Llobregat","1.867179","41.541391","http://www.xtec.cat/centres/a8045291"
8045306,"Institut Ramon Casas i Carbó","Públic",40,"Vallès Occident","2.176113","41.590097","http://insramoncasas.cat"
8045306,"Institut Ramon Casas i Carbó","Públic",40,"Vallès Occidental","2.176113","41.590097","http://insramoncasas.cat"
8045318,"Escola Bressol L'Avet","Públic",24,"Osona","2.293592","42.075118","http://www.xtec.cat/centres/a8045318"
8045331,"Escola Bressol Municipal Tortuga","Públic",41,"Vallès Oriental","2.288903","41.591202","http://www.xtec.cat/centres/a8045331"
8045355,"Esc. de Música Taller de Músics","Privat",13,"Barcelonès","2.164008","41.37969","http://www.tallerdemusics.com/"
8045367,"Llar d'infants Marrecs","Públic",11,"Baix Llobregat","2.069749","41.382292","http://www.xtec.cat/centres/a8045367"
8045380,"Llar d'infants Patufet","Públic",40,"Vallès Occident","2.175355","41.587645","http://www.xtec.cat/centres/a8045380"
8045380,"Llar d'infants Patufet","Públic",40,"Vallès Occidental","2.175355","41.587645","http://www.xtec.cat/centres/a8045380"
8045392,"Llar d'infants El Sol","Públic",40,"Vallès Occident","2.179811","41.573447","http://www.xtec.cat/centres/a8045392"
8045392,"Llar d'infants El Sol","Públic",40,"Vallès Occidental","2.179811","41.573447","http://www.xtec.cat/centres/a8045392"
8045410,"Escola Bressol L'Espurna","Públic",42,"Moianès","2.120983","41.749137","http://www.xtec.cat/centres/a8045410"
8045410,"Llar d'infants L'Espurna","Públic",42,"Moianès","2.120983","41.749137","http://www.xtec.cat/centres/a8045410"
8045434,"Llar d'infants Xiroi","Públic",3,"Alt Penedès","1.662018","41.324776","http://www.xtec.cat/centres/a8045434"
8045446,"Escola Bressol La Cuna","Públic",41,"Vallès Oriental","2.233017","41.574586","http://www.xtec.cat/centres/a8045446"
8045461,"Llar d'infants Els Garrofers","Públic",21,"Maresme","2.508758","41.580307","http://www.xtec.cat/centres/a8045461"
8045471,"Institut Pompeu Fabra","Públic",13,"Barcelonès","2.244564","41.45704","http://www.ipompeufabra.cat"
8045483,"Institut Vila de Gràcia","Públic",13,"Barcelonès","2.155345","41.398521","http://agora.xtec.cat/ies-viladegracia"
8045495,"EA d'Igualada","Públic",6,"Anoia","1.627773","41.583725","http://www.escolagasparcamps.org/"
8045513,"Institut Flos i Calcat","Públic",13,"Barcelonès","2.180885","41.437638","http://www.insflosicalcat.cat"
8045525,"Institut Manuel Carrasco i Formiguera","Públic",13,"Barcelonès","2.174043","41.426969","http://www.inscarrasco.cat"
8045537,"Institut Josep Lluís Sert","Públic",11,"Baix Llobregat","1.981674","41.27892","http://agora.xtec.es/iessert"
8045549,"Institut Banús","Públic",40,"Vallès Occident","2.134744","41.492011","http://www.ibanus.cat/"
8045549,"Institut Banús","Públic",40,"Vallès Occidental","2.134744","41.492011","http://www.ibanus.cat/"
8045562,"Institut Can Planas","Públic",40,"Vallès Occident","2.133796","41.516265","http://www.institutcanplanas.cat"
8045562,"Institut Can Planas","Públic",40,"Vallès Occidental","2.133796","41.516265","http://www.institutcanplanas.cat"
8045574,"Escola Serra de Marina","Públic",13,"Barcelonès","2.214188","41.451765","https://agora.xtec.cat/ceip-serramarina-sta-coloma/"
8045586,"Escola Les Pruneres","Públic",41,"Vallès Oriental","2.235411","41.525708","https://lespruneres.wordpress.com/"
8045598,"Escola Mil·lenari","Públic",41,"Vallès Oriental","2.36203","41.635892","http://agora.xtec.cat/ceipmil-lenari/"
8045604,"Institut Enric Borràs","Públic",13,"Barcelonès","2.22703","41.443622","https://agora.xtec.cat/ies-enric-borras/"
8045628,"Institut Celestí Bellera","Públic",41,"Vallès Oriental","2.289795","41.591838","http://www.bellera.cat"
8045641,"Institut Lluís Domènech i Montaner","Públic",21,"Maresme","2.573769","41.59034","http://www.iescanet.cat"
8045653,"Institut Dolors Mallafrè i Ros","Públic",17,"Garraf","1.708298","41.224811","http://agora.xtec.cat/iesmallafre"
8045665,"Institut Ramon Turró i Darder","Públic",21,"Maresme","2.73658","41.645261","http://www.iesmalgrat.cat"
8045677,"Institut Thalassa","Públic",21,"Maresme","2.275136","41.467855","https://sites.google.com/a/insthalassa.cat/iesthalassa/home"
8045689,"Institut Voltrera","Públic",11,"Baix Llobregat","1.902495","41.520195","http://www.insvoltrera.org"
8045690,"Llar d'infants Gegant del Pi","Públic",41,"Vallès Oriental","2.165602","41.627594","http://www.xtec.cat/centres/a8045690"
8045719,"Llar d'infants El Niu","Públic",40,"Vallès Occident","2.058405","41.46697","http://www.xtec.cat/centres/a8045719"
8045719,"Llar d'infants El Niu","Públic",40,"Vallès Occidental","2.058405","41.46697","http://www.xtec.cat/centres/a8045719"
8045720,"Llar d'infants La Mimosa","Públic",40,"Vallès Occident","2.071136","41.446813","http://www.xtec.cat/centres/a8045720"
8045720,"Llar d'infants La Mimosa","Públic",40,"Vallès Occidental","2.071136","41.446813","http://www.xtec.cat/centres/a8045720"
8045732,"Llar d'infants Gargot","Públic",40,"Vallès Occident","2.076695","41.477602","http://www.xtec.cat/centres/a8045732"
8045732,"Llar d'infants Gargot","Públic",40,"Vallès Occidental","2.076695","41.477602","http://www.xtec.cat/centres/a8045732"
8045768,"Barcanova","Privat",40,"Vallès Occident","2.177454","41.524615","0"
8045768,"Barcanova","Privat",40,"Vallès Occidental","2.177454","41.524615",""
8045793,"Llar d'infants L'Anxaneta","Públic",3,"Alt Penedès","1.705004","41.350851","http://www.xtec.cat/centres/a8045793"
8045801,"Llar d'infants Sol Solet","Públic",3,"Alt Penedès","1.693208","41.344493","http://www.xtec.cat/centres/a8045801"
8045811,"Llar d'infants Lola Anglada","Públic",3,"Alt Penedès","1.694917","41.340254","http://www.xtec.cat/centres/a8045811"
8045823,"Llar d'infants Linda Vista","Públic",11,"Baix Llobregat","2.07698","41.35687","http://www.xtec.cat/centres/a8045823"
8045835,"Llar d'infants La Trepa","Públic",11,"Baix Llobregat","2.073359","41.355641","http://www.xtec.cat/centres/a8045835"
8045847,"Llar d'infants La Baldufa","Públic",11,"Baix Llobregat","2.08125","41.359668","http://www.xtec.cat/centres/a8045847"
8045859,"Institut de Corbera de Llobregat","Públic",11,"Baix Llobregat","1.940267","41.419703","http://agora.xtec.cat/iescorbera"
8045860,"Institut Miramar","Públic",11,"Baix Llobregat","2.005674","41.317614","http://agora.xtec.cat/iesmiramar"
8045872,"Llar d'infants L'Esquitx","Públic",40,"Vallès Occident","2.043454","41.540917","http://www.xtec.cat/centres/a8045872"
8045872,"Llar d'infants L'Esquitx","Públic",40,"Vallès Occidental","2.043454","41.540917","http://www.xtec.cat/centres/a8045872"
8045884,"Llar d'infants Espígol","Públic",40,"Vallès Occident","1.996051","41.569594","http://www.xtec.cat/centres/a8045884"
8045884,"Llar d'infants Espígol","Públic",40,"Vallès Occidental","1.996051","41.569594","http://www.xtec.cat/centres/a8045884"
